  0,   250,     9,     0
  1,   273,   115,     9
  2,   267,   171,   124
  3,   267,   204,   295
  4,   274,   185,   499
  5,   260,   246,   684
  6,   266,   180,   930
  7,   259,   224,  1110
  8,   264,   251,  1334
  9,   239,   194,  1585
 10,   288,   213,  1779
 11,   229,   197,  1992
 12,   266,   239,  2189
 13,   217,   177,  2428
 14,   271,   223,  2605
 15,   247,   222,  2828
 16,   226,   154,  3050
 17,   262,   214,  3204
 18,   231,   148,  3418
 19,   274,   213,  3566
 20,   225,   155,  3779
 21,   221,   222,  3934
 22,   212,   191,  4156
 23,   198,   194,  4347
 24,   200,   225,  4541
 25,   177,   187,  4766
 26,   253,   151,  4953
 27,   175,   198,  5104
 28,   226,   158,  5302
 29,   205,   202,  5460
 30,   191,    96,  5662
 31,   254,   258,  5758
 32,   180,   136,  6016
 33,   253,   214,  6152
 34,   161,   169,  6366
 35,   204,   150,  6535
 36,   233,   206,  6685
 37,   167,   151,  6891
 38,   199,   247,  7042
 39,   147,   124,  7289
 40,   209,   175,  7413
 41,   176,   185,  7588
 42,   195,   217,  7773
 43,   202,   233,  7990
 44,   211,   199,  8223
 45,   259,   201,  8422
 46,   244,   197,  8623
 47,   219,   208,  8820
 48,   190,   230,  9028
 49,   241,   185,  9258
 50,   198,   225,  9443
 51,   187,    87,  9668
 52,   184,   270,  9755
 53,   145,   146, 10025
 54,   210,   262, 10171
 55,   132,   107, 10433
 56,   170,   203, 10540
 57,   159,   194, 10743
 58,   218,   161, 10937
 59,   190,   199, 11098
 60,   227,   149, 11297
 61,   173,   262, 11446
 62,   200,   148, 11708
 63,   162,   182, 11856
 64,   161,   142, 12038
 65,   151,    86, 12180
 66,   175,   200, 12266
 67,   164,   153, 12466
 68,   235,   222, 12619
 69,   185,   151, 12841
 70,   248,   205, 12992
 71,   153,   188, 13197
 72,   214,   115, 13385
 73,   189,   232, 13500
 74,   203,   150, 13732
 75,   220,   160, 13882
 76,   109,   107, 14042
 77,   153,   175, 14149
 78,   188,   171, 14324
 79,   150,   137, 14495
 80,     6,    21, 14632
totals:
entered: 16816
arrived: 14653
avg in-simulation duration: 651.3429331877431
