  0,   263,    10,     0
  1,   260,    90,    10
  2,   250,   187,   100
  3,   278,   206,   287
  4,   270,   234,   493
  5,   255,   208,   727
  6,   248,   195,   935
  7,   274,   230,  1130
  8,   208,   185,  1360
  9,   303,   259,  1545
 10,   254,   226,  1804
 11,   265,   201,  2030
 12,   272,   287,  2231
 13,   243,   169,  2518
 14,   241,   267,  2687
 15,   224,   119,  2954
 16,   225,   245,  3073
 17,   218,   179,  3318
 18,   233,   196,  3497
 19,   205,   180,  3693
 20,   234,   175,  3873
 21,   224,   230,  4048
 22,   233,   170,  4278
 23,   198,   214,  4448
 24,   230,   184,  4662
 25,   232,   237,  4846
 26,   215,   179,  5083
 27,   245,   198,  5262
 28,   213,   200,  5460
 29,   230,   232,  5660
 30,   213,   221,  5892
 31,   240,   163,  6113
 32,   273,   211,  6276
 33,   195,   220,  6487
 34,   295,   200,  6707
 35,   195,   178,  6907
 36,   244,   224,  7085
 37,   209,   152,  7309
 38,   209,   151,  7461
 39,   249,   203,  7612
 40,   206,   189,  7815
 41,   273,   248,  8004
 42,   176,   176,  8252
 43,   240,   165,  8428
 44,   245,   249,  8593
 45,   240,   145,  8842
 46,   230,   243,  8987
 47,   170,   140,  9230
 48,   183,   197,  9370
 49,   164,   124,  9567
 50,   164,   179,  9691
 51,   148,   124,  9870
 52,   173,   180,  9994
 53,   225,   271, 10174
 54,   276,   128, 10445
 55,   214,   258, 10573
 56,   189,   126, 10831
 57,   219,   120, 10957
 58,    83,   167, 11077
 59,   190,   196, 11244
 60,   200,   210, 11440
 61,   141,   117, 11650
 62,   202,   234, 11767
 63,   110,    95, 12001
 64,   204,   207, 12096
 65,   207,   144, 12303
 66,   138,   220, 12447
 67,   195,   219, 12667
 68,   247,   250, 12886
 69,   265,   201, 13136
 70,   218,   176, 13337
 71,   199,   210, 13513
 72,   177,   225, 13723
 73,   217,   184, 13948
 74,   196,   203, 14132
 75,   201,   188, 14335
 76,   278,   216, 14523
 77,   152,   173, 14739
 78,   251,   162, 14912
 79,   156,   190, 15074
 80,    12,     7, 15264
totals:
entered: 17539
arrived: 15271
avg in-simulation duration: 621.3323947351189
