  0,   264,    15,     0
  1,   258,   102,    15
  2,   258,   172,   117
  3,   273,   208,   289
  4,   242,   167,   497
  5,   280,   221,   664
  6,   248,   233,   885
  7,   269,   218,  1118
  8,   230,   197,  1336
  9,   270,   192,  1533
 10,   248,   195,  1725
 11,   288,   192,  1920
 12,   256,   214,  2112
 13,   252,   209,  2326
 14,   294,   207,  2535
 15,   199,   155,  2742
 16,   231,   240,  2897
 17,   220,   138,  3137
 18,   233,   231,  3275
 19,   193,   187,  3506
 20,   245,   187,  3693
 21,   188,   247,  3880
 22,   213,   136,  4127
 23,   235,   228,  4263
 24,   188,   147,  4491
 25,   272,   200,  4638
 26,   179,   182,  4838
 27,   235,   169,  5020
 28,   181,   209,  5189
 29,   218,   115,  5398
 30,   171,   256,  5513
 31,   182,   184,  5769
 32,   263,   223,  5953
 33,   210,   181,  6176
 34,   214,   174,  6357
 35,   193,   222,  6531
 36,   217,   144,  6753
 37,   253,   279,  6897
 38,   197,   132,  7176
 39,   276,   181,  7308
 40,   142,   177,  7489
 41,   260,   223,  7666
 42,   214,   165,  7889
 43,   184,   179,  8054
 44,   185,   251,  8233
 45,   215,   187,  8484
 46,   285,   225,  8671
 47,   208,   147,  8896
 48,   220,   199,  9043
 49,   212,   153,  9242
 50,   166,   195,  9395
 51,   172,   200,  9590
 52,   171,   155,  9790
 53,   135,   191,  9945
 54,   140,   166, 10136
 55,   243,   180, 10302
 56,   144,   184, 10482
 57,   271,   169, 10666
 58,   237,   273, 10835
 59,   197,   158, 11108
 60,   227,   233, 11266
 61,   142,   144, 11499
 62,   208,   211, 11643
 63,   175,   140, 11854
 64,   194,   190, 11994
 65,   166,   139, 12184
 66,   120,   158, 12323
 67,   192,   203, 12481
 68,   174,   169, 12684
 69,   357,   143, 12853
 70,   160,   249, 12996
 71,   206,   164, 13245
 72,   197,   195, 13409
 73,   111,   151, 13604
 74,   272,   220, 13755
 75,   115,   165, 13975
 76,   213,   200, 14140
 77,   152,   193, 14340
 78,   226,   197, 14533
 79,   138,   161, 14730
 80,     4,    13, 14891
totals:
entered: 17086
arrived: 14904
avg in-simulation duration: 661.345611916264
