  0,   258,     8,     0
  1,   257,    61,     8
  2,   269,   174,    69
  3,   272,   209,   243
  4,   263,   209,   452
  5,   269,   226,   661
  6,   283,   252,   887
  7,   245,   238,  1139
  8,   253,   218,  1377
  9,   247,   219,  1595
 10,   258,   231,  1814
 11,   257,   257,  2045
 12,   265,   224,  2302
 13,   253,   234,  2526
 14,   267,   238,  2760
 15,   267,   219,  2998
 16,   263,   222,  3217
 17,   240,   218,  3439
 18,   265,   233,  3657
 19,   220,   229,  3890
 20,   233,   236,  4119
 21,   216,   229,  4355
 22,   217,   229,  4584
 23,   234,   227,  4813
 24,   255,   242,  5040
 25,   249,   231,  5282
 26,   240,   263,  5513
 27,   254,   238,  5776
 28,   244,   225,  6014
 29,   253,   241,  6239
 30,   246,   226,  6480
 31,   244,   246,  6706
 32,   254,   223,  6952
 33,   239,   237,  7175
 34,   236,   218,  7412
 35,   225,   231,  7630
 36,   238,   249,  7861
 37,   226,   244,  8110
 38,   225,   231,  8354
 39,   226,   239,  8585
 40,   262,   244,  8824
 41,   244,   244,  9068
 42,   266,   263,  9312
 43,   264,   252,  9575
 44,   262,   241,  9827
 45,   239,   251, 10068
 46,   250,   202, 10319
 47,   237,   256, 10521
 48,   209,   260, 10777
 49,   219,   263, 11037
 50,   224,   256, 11300
 51,   197,   225, 11556
 52,   224,   239, 11781
 53,   222,   237, 12020
 54,   238,   229, 12257
 55,   246,   231, 12486
 56,   242,   236, 12717
 57,   283,   240, 12953
 58,   245,   242, 13193
 59,   251,   249, 13435
 60,   266,   264, 13684
 61,   249,   251, 13948
 62,   245,   255, 14199
 63,   258,   249, 14454
 64,   257,   271, 14703
 65,   253,   243, 14974
 66,   241,   258, 15217
 67,   226,   264, 15475
 68,   240,   230, 15739
 69,   251,   274, 15969
 70,   249,   241, 16243
 71,   262,   241, 16484
 72,   263,   240, 16725
 73,   265,   260, 16965
 74,   258,   247, 17225
 75,   253,   263, 17472
 76,   250,   234, 17735
 77,   237,   251, 17969
 78,   265,   234, 18220
 79,   260,   224, 18454
 80,    11,     7, 18678
totals:
entered: 19808
arrived: 18685
avg in-simulation duration: 358.3789670858978
