  0,   265,    10,     0
  1,   254,    69,    10
  2,   268,   152,    79
  3,   264,   210,   231
  4,   267,   206,   441
  5,   252,   195,   647
  6,   261,   201,   842
  7,   250,   221,  1043
  8,   265,   195,  1264
  9,   250,   204,  1459
 10,   258,   201,  1663
 11,   252,   219,  1864
 12,   231,   205,  2083
 13,   253,   205,  2288
 14,   238,   183,  2493
 15,   221,   175,  2676
 16,   229,   205,  2851
 17,   239,   199,  3056
 18,   232,   194,  3255
 19,   250,   205,  3449
 20,   255,   192,  3654
 21,   215,   192,  3846
 22,   217,   191,  4038
 23,   220,   159,  4229
 24,   213,   211,  4388
 25,   216,   167,  4599
 26,   213,   170,  4766
 27,   197,   181,  4936
 28,   214,   202,  5117
 29,   229,   162,  5319
 30,   192,   178,  5481
 31,   199,   218,  5659
 32,   211,   207,  5877
 33,   215,   222,  6084
 34,   225,   233,  6306
 35,   204,   171,  6539
 36,   212,   216,  6710
 37,   197,   221,  6926
 38,   204,   203,  7147
 39,   222,   202,  7350
 40,   218,   196,  7552
 41,   185,   197,  7748
 42,   210,   170,  7945
 43,   177,   190,  8115
 44,   217,   207,  8305
 45,   263,   191,  8512
 46,   227,   223,  8703
 47,   222,   192,  8926
 48,   214,   216,  9118
 49,   213,   204,  9334
 50,   228,   204,  9538
 51,   183,   195,  9742
 52,   168,   178,  9937
 53,   154,   159, 10115
 54,   177,   186, 10274
 55,   198,   213, 10460
 56,   207,   170, 10673
 57,   187,   188, 10843
 58,   206,   162, 11031
 59,   187,   239, 11193
 60,   239,   201, 11432
 61,   200,   189, 11633
 62,   171,   192, 11822
 63,   209,   188, 12014
 64,   202,   175, 12202
 65,   156,   168, 12377
 66,   178,   210, 12545
 67,   197,   210, 12755
 68,   220,   210, 12965
 69,   225,   193, 13175
 70,   184,   182, 13368
 71,   193,   187, 13550
 72,   187,   197, 13737
 73,   214,   180, 13934
 74,   189,   193, 14114
 75,   180,   184, 14307
 76,   162,   199, 14491
 77,   172,   165, 14690
 78,   163,   195, 14855
 79,   206,   199, 15050
 80,     9,     8, 15249
totals:
entered: 17166
arrived: 15257
avg in-simulation duration: 596.0944484498918
