  0,   262,     8,     0
  1,   260,    55,     8
  2,   251,   181,    63
  3,   279,   208,   244
  4,   271,   202,   452
  5,   258,   222,   654
  6,   274,   247,   876
  7,   251,   238,  1123
  8,   242,   204,  1361
  9,   255,   208,  1565
 10,   258,   226,  1773
 11,   230,   237,  1999
 12,   246,   241,  2236
 13,   234,   231,  2477
 14,   237,   252,  2708
 15,   261,   229,  2960
 16,   257,   239,  3189
 17,   252,   245,  3428
 18,   230,   235,  3673
 19,   215,   227,  3908
 20,   223,   238,  4135
 21,   243,   218,  4373
 22,   251,   254,  4591
 23,   218,   232,  4845
 24,   242,   234,  5077
 25,   260,   209,  5311
 26,   238,   223,  5520
 27,   216,   214,  5743
 28,   228,   235,  5957
 29,   233,   256,  6192
 30,   229,   260,  6448
 31,   226,   259,  6708
 32,   233,   260,  6967
 33,   225,   239,  7227
 34,   219,   256,  7466
 35,   234,   216,  7722
 36,   248,   232,  7938
 37,   246,   225,  8170
 38,   253,   235,  8395
 39,   248,   219,  8630
 40,   267,   232,  8849
 41,   262,   254,  9081
 42,   270,   256,  9335
 43,   223,   225,  9591
 44,   269,   234,  9816
 45,   231,   224, 10050
 46,   245,   259, 10274
 47,   242,   249, 10533
 48,   239,   215, 10782
 49,   223,   224, 10997
 50,   255,   255, 11221
 51,   229,   244, 11476
 52,   224,   245, 11720
 53,   225,   236, 11965
 54,   243,   258, 12201
 55,   235,   235, 12459
 56,   277,   220, 12694
 57,   267,   238, 12914
 58,   261,   240, 13152
 59,   278,   239, 13392
 60,   285,   242, 13631
 61,   258,   247, 13873
 62,   254,   247, 14120
 63,   246,   241, 14367
 64,   236,   272, 14608
 65,   226,   247, 14880
 66,   219,   279, 15127
 67,   245,   260, 15406
 68,   243,   253, 15666
 69,   250,   249, 15919
 70,   273,   241, 16168
 71,   256,   219, 16409
 72,   277,   235, 16628
 73,   261,   236, 16863
 74,   271,   255, 17099
 75,   240,   260, 17354
 76,   263,   248, 17614
 77,   244,   260, 17862
 78,   245,   261, 18122
 79,   227,   256, 18383
 80,     7,     9, 18639
totals:
entered: 19727
arrived: 18648
avg in-simulation duration: 326.02799227799227
