  0,   262,     8,     0
  1,   260,    43,     8
  2,   250,   175,    51
  3,   280,   200,   226
  4,   270,   216,   426
  5,   256,   203,   642
  6,   265,   203,   845
  7,   252,   212,  1048
  8,   242,   205,  1260
  9,   274,   218,  1465
 10,   270,   221,  1683
 11,   247,   217,  1904
 12,   267,   245,  2121
 13,   237,   204,  2366
 14,   239,   201,  2570
 15,   245,   204,  2771
 16,   239,   193,  2975
 17,   238,   210,  3168
 18,   243,   196,  3378
 19,   200,   179,  3574
 20,   225,   168,  3753
 21,   242,   178,  3921
 22,   245,   205,  4099
 23,   208,   224,  4304
 24,   224,   187,  4528
 25,   236,   198,  4715
 26,   214,   225,  4913
 27,   209,   179,  5138
 28,   226,   198,  5317
 29,   223,   217,  5515
 30,   227,   188,  5732
 31,   218,   187,  5920
 32,   228,   243,  6107
 33,   211,   201,  6350
 34,   210,   229,  6551
 35,   218,   216,  6780
 36,   217,   198,  6996
 37,   202,   155,  7194
 38,   189,   164,  7349
 39,   181,   195,  7513
 40,   218,   208,  7708
 41,   239,   201,  7916
 42,   228,   198,  8117
 43,   205,   168,  8315
 44,   193,   221,  8483
 45,   216,   202,  8704
 46,   216,   200,  8906
 47,   254,   238,  9106
 48,   218,   186,  9344
 49,   194,   194,  9530
 50,   193,   188,  9724
 51,   202,   215,  9912
 52,   219,   185, 10127
 53,   181,   128, 10312
 54,   153,   129, 10440
 55,   183,   149, 10569
 56,   190,   132, 10718
 57,   165,    99, 10850
 58,   159,   137, 10949
 59,   148,   169, 11086
 60,   160,   174, 11255
 61,   142,   176, 11429
 62,   189,   180, 11605
 63,   184,   189, 11785
 64,   228,   209, 11974
 65,   182,   210, 12183
 66,   196,   180, 12393
 67,   190,   208, 12573
 68,   198,   222, 12781
 69,   185,   192, 13003
 70,   215,   226, 13195
 71,   204,   185, 13421
 72,   218,   202, 13606
 73,   202,   191, 13808
 74,   160,   163, 13999
 75,   153,   185, 14162
 76,   149,   138, 14347
 77,   179,   158, 14485
 78,   162,   175, 14643
 79,   222,   160, 14818
 80,     3,     5, 14978
totals:
entered: 17084
arrived: 14983
avg in-simulation duration: 595.8589735033038
