  0,   254,    13,     0
  1,   269,    97,    13
  2,   261,   188,   110
  3,   260,   184,   298
  4,   269,   220,   482
  5,   261,   196,   702
  6,   253,   221,   898
  7,   268,   252,  1119
  8,   240,   147,  1371
  9,   275,   279,  1518
 10,   225,   178,  1797
 11,   301,   243,  1975
 12,   235,   214,  2218
 13,   254,   189,  2432
 14,   213,   217,  2621
 15,   251,   194,  2838
 16,   225,   181,  3032
 17,   230,   217,  3213
 18,   233,   164,  3430
 19,   223,   188,  3594
 20,   225,   229,  3782
 21,   218,   209,  4011
 22,   211,   161,  4220
 23,   234,   182,  4381
 24,   222,   169,  4563
 25,   227,   245,  4732
 26,   197,   201,  4977
 27,   278,   248,  5178
 28,   177,   170,  5426
 29,   276,   215,  5596
 30,   236,   133,  5811
 31,   176,   212,  5944
 32,   206,   168,  6156
 33,   205,   227,  6324
 34,   176,   193,  6551
 35,   205,   166,  6744
 36,   223,   244,  6910
 37,   188,   146,  7154
 38,   231,   201,  7300
 39,   176,   209,  7501
 40,   201,   182,  7710
 41,   257,   216,  7892
 42,   198,   204,  8108
 43,   289,   219,  8312
 44,   173,   201,  8531
 45,   250,   167,  8732
 46,   185,   182,  8899
 47,   211,   140,  9081
 48,   187,   181,  9221
 49,   146,   167,  9402
 50,   282,   217,  9569
 51,   193,   196,  9786
 52,   259,   207,  9982
 53,   178,   199, 10189
 54,   172,   186, 10388
 55,   187,   197, 10574
 56,   196,   170, 10771
 57,   253,   252, 10941
 58,   183,   141, 11193
 59,   234,   244, 11334
 60,   148,   118, 11578
 61,   322,   256, 11696
 62,   181,   212, 11952
 63,   274,   230, 12164
 64,   245,   207, 12394
 65,   161,   164, 12601
 66,   227,   209, 12765
 67,   154,   119, 12974
 68,   207,   198, 13093
 69,   125,   189, 13291
 70,   200,   181, 13480
 71,   182,   177, 13661
 72,   176,   113, 13838
 73,   155,   291, 13951
 74,   206,   126, 14242
 75,   192,   197, 14368
 76,   140,   197, 14565
 77,   248,   162, 14762
 78,   165,   271, 14924
 79,   194,   191, 15195
 80,    17,    18, 15386
totals:
entered: 17440
arrived: 15404
avg in-simulation duration: 602.9727992729162
