  0,   253,    12,     0
  1,   265,    86,    12
  2,   269,   137,    98
  3,   269,   260,   235
  4,   255,   193,   495
  5,   266,   224,   688
  6,   259,   228,   912
  7,   228,   201,  1140
  8,   281,   245,  1341
  9,   229,   174,  1586
 10,   289,   192,  1760
 11,   250,   255,  1952
 12,   260,   168,  2207
 13,   269,   265,  2375
 14,   235,   185,  2640
 15,   218,   223,  2825
 16,   213,   154,  3048
 17,   267,   195,  3202
 18,   233,   215,  3397
 19,   272,   183,  3612
 20,   254,   217,  3795
 21,   196,   161,  4012
 22,   252,   202,  4173
 23,   206,   164,  4375
 24,   246,   235,  4539
 25,   209,   194,  4774
 26,   230,   189,  4968
 27,   219,   214,  5157
 28,   210,   184,  5371
 29,   207,   241,  5555
 30,   204,   169,  5796
 31,   235,   216,  5965
 32,   186,   157,  6181
 33,   208,   185,  6338
 34,   197,   184,  6523
 35,   199,   181,  6707
 36,   239,   211,  6888
 37,   197,   106,  7099
 38,   191,   229,  7205
 39,   219,   177,  7434
 40,   190,   184,  7611
 41,   152,   188,  7795
 42,   254,   188,  7983
 43,   204,   211,  8171
 44,   184,   151,  8382
 45,   245,   265,  8533
 46,   182,   168,  8798
 47,   288,   196,  8966
 48,   188,   197,  9162
 49,   227,   135,  9359
 50,   219,   230,  9494
 51,   158,   140,  9724
 52,   235,   250,  9864
 53,   167,   167, 10114
 54,   260,   181, 10281
 55,   172,   173, 10462
 56,   151,   172, 10635
 57,   191,   214, 10807
 58,   167,   197, 11021
 59,   197,   200, 11218
 60,   146,   227, 11418
 61,   277,   205, 11645
 62,   193,   238, 11850
 63,   258,   144, 12088
 64,   221,   151, 12232
 65,   191,   178, 12383
 66,   141,   207, 12561
 67,   159,   194, 12768
 68,   194,   192, 12962
 69,   255,   204, 13154
 70,   178,   157, 13358
 71,   195,   260, 13515
 72,   165,   202, 13775
 73,   254,   210, 13977
 74,   112,   207, 14187
 75,   280,   185, 14394
 76,   160,   233, 14579
 77,   254,   174, 14812
 78,   265,   268, 14986
 79,   216,   156, 15254
 80,    13,    21, 15410
totals:
entered: 17542
arrived: 15431
avg in-simulation duration: 638.7039077182295
