  0,   245,     8,     0
  1,   276,    47,     8
  2,   262,   161,    55
  3,   262,   199,   216
  4,   265,   206,   415
  5,   256,   201,   621
  6,   258,   189,   822
  7,   254,   226,  1011
  8,   248,   192,  1237
  9,   253,   218,  1429
 10,   264,   177,  1647
 11,   261,   227,  1824
 12,   255,   218,  2051
 13,   246,   222,  2269
 14,   239,   205,  2491
 15,   243,   186,  2696
 16,   230,   187,  2882
 17,   250,   216,  3069
 18,   232,   193,  3285
 19,   235,   186,  3478
 20,   230,   200,  3664
 21,   227,   179,  3864
 22,   196,   187,  4043
 23,   211,   185,  4230
 24,   193,   197,  4415
 25,   225,   204,  4612
 26,   228,   211,  4816
 27,   231,   212,  5027
 28,   221,   209,  5239
 29,   199,   171,  5448
 30,   179,   199,  5619
 31,   209,   191,  5818
 32,   232,   188,  6009
 33,   190,   206,  6197
 34,   203,   224,  6403
 35,   195,   199,  6627
 36,   220,   180,  6826
 37,   201,   168,  7006
 38,   233,   205,  7174
 39,   200,   191,  7379
 40,   205,   192,  7570
 41,   162,   178,  7762
 42,   226,   202,  7940
 43,   220,   193,  8142
 44,   205,   228,  8335
 45,   242,   200,  8563
 46,   265,   203,  8763
 47,   205,   224,  8966
 48,   188,   168,  9190
 49,   207,   176,  9358
 50,   183,   163,  9534
 51,   196,   149,  9697
 52,   188,   201,  9846
 53,   195,   165, 10047
 54,   180,   157, 10212
 55,   167,   188, 10369
 56,   181,   149, 10557
 57,   181,   200, 10706
 58,   200,   189, 10906
 59,   177,   173, 11095
 60,   215,   186, 11268
 61,   176,   180, 11454
 62,   163,   170, 11634
 63,   212,   156, 11804
 64,   163,   155, 11960
 65,   165,   155, 12115
 66,   130,   123, 12270
 67,   191,   187, 12393
 68,   195,   190, 12580
 69,   198,   183, 12770
 70,   157,   164, 12953
 71,   169,   203, 13117
 72,   137,   180, 13320
 73,   171,   186, 13500
 74,   199,   153, 13686
 75,   161,   148, 13839
 76,   170,   190, 13987
 77,   181,   180, 14177
 78,   220,   190, 14357
 79,   175,   198, 14547
 80,     4,     4, 14745
totals:
entered: 16782
arrived: 14749
avg in-simulation duration: 602.683775171198
