  0,   258,    13,     0
  1,   257,    92,    13
  2,   270,   150,   105
  3,   269,   246,   255
  4,   248,   167,   501
  5,   272,   282,   668
  6,   238,   150,   950
  7,   271,   239,  1100
  8,   243,   209,  1339
  9,   256,   174,  1548
 10,   290,   275,  1722
 11,   227,   204,  1997
 12,   312,   261,  2201
 13,   212,   205,  2462
 14,   274,   197,  2667
 15,   233,   194,  2864
 16,   235,   152,  3058
 17,   239,   170,  3210
 18,   238,   195,  3380
 19,   218,   212,  3575
 20,   200,   168,  3787
 21,   194,   203,  3955
 22,   166,   208,  4158
 23,   220,   155,  4366
 24,   245,   215,  4521
 25,   208,   154,  4736
 26,   276,   241,  4890
 27,   202,   121,  5131
 28,   249,   206,  5252
 29,   169,   191,  5458
 30,   248,   143,  5649
 31,   193,   222,  5792
 32,   210,   116,  6014
 33,   218,   249,  6130
 34,   149,   165,  6379
 35,   217,   173,  6544
 36,   188,   212,  6717
 37,   188,   193,  6929
 38,   241,   219,  7122
 39,   238,   169,  7341
 40,   297,   254,  7510
 41,   188,   176,  7764
 42,   221,   182,  7940
 43,   184,   215,  8122
 44,   179,   154,  8337
 45,   230,   240,  8491
 46,   205,   170,  8731
 47,   199,   179,  8901
 48,   185,   185,  9080
 49,   229,   191,  9265
 50,   186,   169,  9456
 51,   191,   122,  9625
 52,   167,   145,  9747
 53,   172,   127,  9892
 54,   159,   104, 10019
 55,   118,   267, 10123
 56,   159,   114, 10390
 57,   215,   233, 10504
 58,   173,   206, 10737
 59,   206,   167, 10943
 60,   240,   208, 11110
 61,   129,   209, 11318
 62,   294,   226, 11527
 63,   138,   226, 11753
 64,   242,   185, 11979
 65,   250,   255, 12164
 66,   264,   178, 12419
 67,   195,   164, 12597
 68,   113,   118, 12761
 69,   194,   159, 12879
 70,   123,   124, 13038
 71,   171,   238, 13162
 72,   163,   160, 13400
 73,   154,   214, 13560
 74,   230,   161, 13774
 75,   155,   181, 13935
 76,   253,   227, 14116
 77,   148,   207, 14343
 78,   218,   210, 14550
 79,   256,   250, 14760
 80,    17,    14, 15010
totals:
entered: 17089
arrived: 15024
avg in-simulation duration: 654.8739350372737
