  0,   260,    14,     0
  1,   257,    77,    14
  2,   260,   203,    91
  3,   272,   159,   294
  4,   253,   238,   453
  5,   268,   216,   691
  6,   257,   193,   907
  7,   267,   235,  1100
  8,   225,   219,  1335
  9,   281,   233,  1554
 10,   257,   209,  1787
 11,   267,   211,  1996
 12,   269,   244,  2207
 13,   231,   194,  2451
 14,   249,   223,  2645
 15,   228,   196,  2868
 16,   257,   197,  3064
 17,   202,   198,  3261
 18,   256,   155,  3459
 19,   223,   195,  3614
 20,   225,   139,  3809
 21,   255,   233,  3948
 22,   197,   140,  4181
 23,   208,   237,  4321
 24,   180,   164,  4558
 25,   250,   176,  4722
 26,   185,   199,  4898
 27,   203,   178,  5097
 28,   235,   221,  5275
 29,   183,   155,  5496
 30,   291,   182,  5651
 31,   205,   201,  5833
 32,   204,   146,  6034
 33,   193,   204,  6180
 34,   128,   130,  6384
 35,   211,   183,  6514
 36,   151,   182,  6697
 37,   181,   195,  6879
 38,   193,   150,  7074
 39,   210,   186,  7224
 40,   187,   218,  7410
 41,   258,   242,  7628
 42,   239,   122,  7870
 43,   179,   149,  7992
 44,   164,   137,  8141
 45,   190,   149,  8278
 46,   175,   175,  8427
 47,   189,   126,  8602
 48,   222,   256,  8728
 49,   217,   108,  8984
 50,   216,   253,  9092
 51,   189,   167,  9345
 52,   206,   163,  9512
 53,   163,   160,  9675
 54,   170,   171,  9835
 55,   198,   185, 10006
 56,   110,   169, 10191
 57,   233,   204, 10360
 58,   219,   184, 10564
 59,   252,   285, 10748
 60,   215,   269, 11033
 61,   195,   179, 11302
 62,   228,   216, 11481
 63,   246,   219, 11697
 64,   264,   212, 11916
 65,   212,   188, 12128
 66,   199,   207, 12316
 67,   190,   216, 12523
 68,   199,   191, 12739
 69,   219,   187, 12930
 70,   180,   196, 13117
 71,   177,   179, 13313
 72,   209,   171, 13492
 73,   165,   195, 13663
 74,   212,   223, 13858
 75,   185,   195, 14081
 76,   219,   216, 14276
 77,   120,   130, 14492
 78,   279,   181, 14622
 79,    87,   145, 14803
 80,    11,    10, 14948
totals:
entered: 17114
arrived: 14958
avg in-simulation duration: 653.0379061371841
