  0,   261,     7,     0
  1,   265,    49,     7
  2,   267,   160,    56
  3,   260,   208,   216
  4,   277,   208,   424
  5,   247,   185,   632
  6,   250,   197,   817
  7,   250,   227,  1014
  8,   259,   199,  1241
  9,   256,   212,  1440
 10,   260,   216,  1652
 11,   251,   223,  1868
 12,   257,   208,  2091
 13,   246,   224,  2299
 14,   225,   216,  2523
 15,   224,   195,  2739
 16,   241,   188,  2934
 17,   228,   185,  3122
 18,   234,   205,  3307
 19,   233,   174,  3512
 20,   223,   184,  3686
 21,   262,   196,  3870
 22,   237,   196,  4066
 23,   224,   174,  4262
 24,   201,   166,  4436
 25,   191,   211,  4602
 26,   199,   202,  4813
 27,   211,   190,  5015
 28,   202,   167,  5205
 29,   187,   172,  5372
 30,   216,   186,  5544
 31,   202,   167,  5730
 32,   198,   214,  5897
 33,   208,   213,  6111
 34,   245,   193,  6324
 35,   187,   167,  6517
 36,   164,   181,  6684
 37,   204,   183,  6865
 38,   214,   189,  7048
 39,   201,   175,  7237
 40,   198,   191,  7412
 41,   206,   180,  7603
 42,   195,   216,  7783
 43,   194,   202,  7999
 44,   229,   197,  8201
 45,   212,   211,  8398
 46,   259,   211,  8609
 47,   222,   205,  8820
 48,   200,   207,  9025
 49,   212,   185,  9232
 50,   181,   176,  9417
 51,   196,   183,  9593
 52,   177,   173,  9776
 53,   189,   205,  9949
 54,   184,   198, 10154
 55,   229,   194, 10352
 56,   187,   180, 10546
 57,   161,   201, 10726
 58,   212,   225, 10927
 59,   254,   196, 11152
 60,   209,   226, 11348
 61,   196,   190, 11574
 62,   184,   191, 11764
 63,   161,   178, 11955
 64,   164,   165, 12133
 65,   217,   201, 12298
 66,   221,   195, 12499
 67,   193,   188, 12694
 68,   189,   179, 12882
 69,   176,   181, 13061
 70,   167,   188, 13242
 71,   152,   157, 13430
 72,   191,   201, 13587
 73,   232,   198, 13788
 74,   217,   193, 13986
 75,   231,   189, 14179
 76,   187,   188, 14368
 77,   197,   223, 14556
 78,   220,   230, 14779
 79,   210,   196, 15009
 80,     9,     5, 15205
totals:
entered: 17187
arrived: 15210
avg in-simulation duration: 595.8535831689678
