  0,   250,    16,     0
  1,   272,    49,    16
  2,   263,   164,    65
  3,   275,   209,   229
  4,   249,   211,   438
  5,   254,   197,   649
  6,   259,   209,   846
  7,   256,   207,  1055
  8,   260,   212,  1262
  9,   249,   201,  1474
 10,   259,   213,  1675
 11,   263,   235,  1888
 12,   257,   222,  2123
 13,   258,   206,  2345
 14,   245,   223,  2551
 15,   233,   186,  2774
 16,   237,   204,  2960
 17,   221,   172,  3164
 18,   206,   184,  3336
 19,   235,   180,  3520
 20,   232,   183,  3700
 21,   215,   178,  3883
 22,   216,   178,  4061
 23,   223,   201,  4239
 24,   213,   204,  4440
 25,   216,   176,  4644
 26,   227,   178,  4820
 27,   221,   184,  4998
 28,   219,   201,  5182
 29,   206,   200,  5383
 30,   208,   207,  5583
 31,   219,   186,  5790
 32,   193,   190,  5976
 33,   170,   174,  6166
 34,   182,   182,  6340
 35,   199,   173,  6522
 36,   201,   207,  6695
 37,   196,   159,  6902
 38,   205,   201,  7061
 39,   214,   187,  7262
 40,   191,   127,  7449
 41,   196,   143,  7576
 42,   188,   180,  7719
 43,   179,   173,  7899
 44,   220,   162,  8072
 45,   219,   178,  8234
 46,   178,   223,  8412
 47,   166,   154,  8635
 48,   202,   187,  8789
 49,   211,   206,  8976
 50,   183,   189,  9182
 51,   187,   191,  9371
 52,   215,   239,  9562
 53,   190,   212,  9801
 54,   175,   177, 10013
 55,   161,   168, 10190
 56,   174,   176, 10358
 57,   191,   187, 10534
 58,   170,   176, 10721
 59,   181,   188, 10897
 60,   167,   190, 11085
 61,   178,   181, 11275
 62,   198,   164, 11456
 63,   192,   195, 11620
 64,   229,   183, 11815
 65,   234,   204, 11998
 66,   193,   200, 12202
 67,   200,   216, 12402
 68,   230,   168, 12618
 69,   170,   170, 12786
 70,   182,   190, 12956
 71,   164,   148, 13146
 72,   165,   147, 13294
 73,   201,   146, 13441
 74,   176,   170, 13587
 75,   167,   173, 13757
 76,   180,   202, 13930
 77,   196,   197, 14132
 78,   190,   185, 14329
 79,   159,   179, 14514
 80,     8,     9, 14693
totals:
entered: 16732
arrived: 14702
avg in-simulation duration: 607.0513535573391
