  0,   258,     6,     0
  1,   268,    58,     6
  2,   268,   164,    64
  3,   268,   195,   228
  4,   246,   208,   423
  5,   270,   211,   631
  6,   264,   202,   842
  7,   239,   223,  1044
  8,   256,   199,  1267
  9,   255,   220,  1466
 10,   273,   196,  1686
 11,   252,   213,  1882
 12,   256,   219,  2095
 13,   228,   211,  2314
 14,   241,   196,  2525
 15,   250,   212,  2721
 16,   238,   194,  2933
 17,   230,   182,  3127
 18,   235,   195,  3309
 19,   231,   233,  3504
 20,   235,   188,  3737
 21,   235,   186,  3925
 22,   238,   183,  4111
 23,   219,   201,  4294
 24,   229,   185,  4495
 25,   213,   193,  4680
 26,   221,   205,  4873
 27,   211,   168,  5078
 28,   186,   188,  5246
 29,   190,   160,  5434
 30,   190,   173,  5594
 31,   213,   201,  5767
 32,   216,   217,  5968
 33,   227,   194,  6185
 34,   221,   217,  6379
 35,   215,   188,  6596
 36,   193,   187,  6784
 37,   221,   193,  6971
 38,   215,   179,  7164
 39,   203,   182,  7343
 40,   220,   209,  7525
 41,   219,   202,  7734
 42,   225,   198,  7936
 43,   194,   196,  8134
 44,   198,   206,  8330
 45,   171,   169,  8536
 46,   168,   183,  8705
 47,   208,   211,  8888
 48,   199,   208,  9099
 49,   200,   208,  9307
 50,   245,   198,  9515
 51,   215,   186,  9713
 52,   180,   201,  9899
 53,   200,   223, 10100
 54,   203,   207, 10323
 55,   230,   218, 10530
 56,   181,   178, 10748
 57,   203,   187, 10926
 58,   223,   211, 11113
 59,   260,   226, 11324
 60,   200,   218, 11550
 61,   173,   193, 11768
 62,   187,   169, 11961
 63,   228,   215, 12130
 64,   209,   187, 12345
 65,   181,   182, 12532
 66,   182,   193, 12714
 67,   192,   218, 12907
 68,   238,   204, 13125
 69,   263,   224, 13329
 70,   232,   205, 13553
 71,   198,   177, 13758
 72,   175,   162, 13935
 73,   167,   182, 14097
 74,   206,   193, 14279
 75,   150,   144, 14472
 76,   129,   189, 14616
 77,   183,   179, 14805
 78,   178,   168, 14984
 79,   212,   228, 15152
 80,     7,     8, 15380
totals:
entered: 17349
arrived: 15388
avg in-simulation duration: 602.976735118274
