  0,   258,     5,     0
  1,   261,    52,     5
  2,   276,   168,    57
  3,   255,   215,   225
  4,   277,   204,   440
  5,   253,   226,   644
  6,   260,   229,   870
  7,   247,   229,  1099
  8,   253,   232,  1328
  9,   237,   214,  1560
 10,   263,   243,  1774
 11,   244,   256,  2017
 12,   242,   227,  2273
 13,   254,   216,  2500
 14,   274,   246,  2716
 15,   261,   210,  2962
 16,   257,   231,  3172
 17,   238,   234,  3403
 18,   241,   240,  3637
 19,   245,   221,  3877
 20,   274,   220,  4098
 21,   246,   264,  4318
 22,   267,   257,  4582
 23,   261,   216,  4839
 24,   256,   231,  5055
 25,   243,   231,  5286
 26,   242,   211,  5517
 27,   229,   220,  5728
 28,   218,   240,  5948
 29,   217,   207,  6188
 30,   224,   203,  6395
 31,   224,   246,  6598
 32,   248,   231,  6844
 33,   240,   245,  7075
 34,   248,   235,  7320
 35,   247,   228,  7555
 36,   250,   216,  7783
 37,   247,   234,  7999
 38,   233,   249,  8233
 39,   250,   272,  8482
 40,   236,   233,  8754
 41,   251,   237,  8987
 42,   270,   225,  9224
 43,   254,   225,  9449
 44,   243,   252,  9674
 45,   256,   230,  9926
 46,   249,   252, 10156
 47,   255,   247, 10408
 48,   264,   223, 10655
 49,   244,   221, 10878
 50,   239,   233, 11099
 51,   232,   244, 11332
 52,   225,   217, 11576
 53,   201,   227, 11793
 54,   201,   214, 12020
 55,   194,   249, 12234
 56,   197,   243, 12483
 57,   199,   244, 12726
 58,   196,   237, 12970
 59,   205,   235, 13207
 60,   240,   246, 13442
 61,   254,   205, 13688
 62,   253,   223, 13893
 63,   259,   219, 14116
 64,   232,   253, 14335
 65,   230,   261, 14588
 66,   232,   267, 14849
 67,   246,   247, 15116
 68,   261,   246, 15363
 69,   270,   239, 15609
 70,   264,   226, 15848
 71,   276,   246, 16074
 72,   243,   261, 16320
 73,   229,   267, 16581
 74,   218,   232, 16848
 75,   234,   259, 17080
 76,   247,   273, 17339
 77,   245,   254, 17612
 78,   264,   218, 17866
 79,   257,   276, 18084
 80,    11,    13, 18360
totals:
entered: 19536
arrived: 18373
avg in-simulation duration: 401.65536384912645
