  0,   243,    15,     0
  1,   272,    64,    15
  2,   254,   160,    79
  3,   264,   193,   239
  4,   270,   232,   432
  5,   257,   195,   664
  6,   271,   260,   859
  7,   244,   205,  1119
  8,   265,   199,  1324
  9,   226,   237,  1523
 10,   246,   224,  1760
 11,   233,   217,  1984
 12,   236,   230,  2201
 13,   227,   235,  2431
 14,   240,   245,  2666
 15,   221,   235,  2911
 16,   236,   230,  3146
 17,   221,   239,  3376
 18,   229,   257,  3615
 19,   226,   210,  3872
 20,   235,   238,  4082
 21,   240,   225,  4320
 22,   232,   209,  4545
 23,   224,   210,  4754
 24,   220,   222,  4964
 25,   240,   232,  5186
 26,   235,   226,  5418
 27,   237,   253,  5644
 28,   235,   250,  5897
 29,   227,   230,  6147
 30,   227,   235,  6377
 31,   220,   228,  6612
 32,   228,   235,  6840
 33,   226,   245,  7075
 34,   246,   217,  7320
 35,   250,   223,  7537
 36,   255,   217,  7760
 37,   260,   238,  7977
 38,   270,   242,  8215
 39,   262,   270,  8457
 40,   277,   204,  8727
 41,   241,   282,  8931
 42,   218,   266,  9213
 43,   247,   232,  9479
 44,   246,   219,  9711
 45,   238,   250,  9930
 46,   248,   252, 10180
 47,   227,   238, 10432
 48,   242,   238, 10670
 49,   265,   250, 10908
 50,   260,   243, 11158
 51,   250,   231, 11401
 52,   262,   251, 11632
 53,   272,   276, 11883
 54,   264,   204, 12159
 55,   243,   246, 12363
 56,   242,   231, 12609
 57,   245,   213, 12840
 58,   255,   227, 13053
 59,   212,   250, 13280
 60,   234,   237, 13530
 61,   239,   230, 13767
 62,   246,   257, 13997
 63,   227,   255, 14254
 64,   241,   238, 14509
 65,   241,   229, 14747
 66,   288,   244, 14976
 67,   254,   223, 15220
 68,   263,   249, 15443
 69,   260,   254, 15692
 70,   250,   264, 15946
 71,   254,   268, 16210
 72,   239,   262, 16478
 73,   231,   203, 16740
 74,   239,   262, 16943
 75,   240,   207, 17205
 76,   260,   248, 17412
 77,   248,   252, 17660
 78,   256,   274, 17912
 79,   255,   244, 18186
 80,    12,     7, 18430
totals:
entered: 19581
arrived: 18437
avg in-simulation duration: 328.7246840592287
