  0,   255,    12,     0
  1,   269,    71,    12
  2,   263,   150,    83
  3,   259,   202,   233
  4,   269,   222,   435
  5,   265,   236,   657
  6,   262,   217,   893
  7,   259,   248,  1110
  8,   251,   220,  1358
  9,   248,   235,  1578
 10,   254,   195,  1813
 11,   266,   233,  2008
 12,   269,   244,  2241
 13,   277,   243,  2485
 14,   258,   231,  2728
 15,   268,   248,  2959
 16,   254,   238,  3207
 17,   246,   233,  3445
 18,   220,   215,  3678
 19,   239,   235,  3893
 20,   249,   221,  4128
 21,   264,   218,  4349
 22,   272,   227,  4567
 23,   251,   230,  4794
 24,   256,   259,  5024
 25,   244,   228,  5283
 26,   241,   255,  5511
 27,   242,   240,  5766
 28,   249,   238,  6006
 29,   216,   217,  6244
 30,   226,   218,  6461
 31,   232,   254,  6679
 32,   236,   222,  6933
 33,   234,   218,  7155
 34,   270,   210,  7373
 35,   264,   213,  7583
 36,   255,   236,  7796
 37,   230,   184,  8032
 38,   244,   234,  8216
 39,   223,   232,  8450
 40,   227,   244,  8682
 41,   232,   248,  8926
 42,   247,   231,  9174
 43,   227,   233,  9405
 44,   234,   239,  9638
 45,   235,   238,  9877
 46,   233,   234, 10115
 47,   239,   243, 10349
 48,   248,   225, 10592
 49,   237,   248, 10817
 50,   229,   221, 11065
 51,   237,   248, 11286
 52,   223,   222, 11534
 53,   236,   211, 11756
 54,   244,   234, 11967
 55,   246,   249, 12201
 56,   240,   236, 12450
 57,   204,   259, 12686
 58,   214,   239, 12945
 59,   202,   210, 13184
 60,   246,   195, 13394
 61,   238,   238, 13589
 62,   240,   227, 13827
 63,   270,   237, 14054
 64,   255,   243, 14291
 65,   258,   271, 14534
 66,   257,   241, 14805
 67,   222,   258, 15046
 68,   229,   287, 15304
 69,   232,   297, 15591
 70,   209,   258, 15888
 71,   240,   237, 16146
 72,   225,   254, 16383
 73,   256,   261, 16637
 74,   273,   246, 16898
 75,   264,   246, 17144
 76,   251,   269, 17390
 77,   249,   233, 17659
 78,   246,   237, 17892
 79,   255,   253, 18129
 80,    13,     9, 18382
totals:
entered: 19611
arrived: 18391
avg in-simulation duration: 421.34375509760207
