1,1.0,
1,2.0,
2,31.0,
2,26.0,
2,4.5,
2,33.0,
2,4.5,
3,29.0,
3,32.0,
3,89.0,
3,17.0,
3,0.5,
3,36.0,
3,4.5,
4,43.0,
4,145.0,
4,89.26,
4,35.0,
4,3.0,
4,4.29,
4,12.26,
4,2.97,
5,0.85,
5,17.0,
5,6.8,
5,59.5,
5,174.35,
5,86.44999999999999,
5,0.8,
5,86.45,
5,86.44999999999999,
5,2.2,
5,86.44999999999999,
5,1.8,
6,42.0,
6,87.5,
6,180.5,
6,117.0,
6,74.75,
6,11.75,
6,25.75,
6,8.0,
6,53.25,
6,9.5,
7,13.6,
7,46.0,
7,95.5,
7,202.1,
7,41.5,
7,0.75,
7,46.27,
7,9.25,
7,65.77000000000001,
7,18.5,
7,1.25,
7,88.27,
7,2.25,
8,4.25,
8,110.7,
8,38.0,
8,41.0,
8,77.18,
8,153.18,
8,30.52,
8,6.25,
8,73.0,
8,9.25,
8,125.5,
8,13.02,
8,3.25,
8,3.5,
9,185.93,
9,24.0,
9,41.0,
9,72.93,
9,198.93,
9,8.0,
9,4.29,
9,61.62,
9,6.93,
9,79.84,
9,42.94,
9,2.97,
9,109.78,
9,2.97,
10,58.11,
10,29.4,
10,80.10999999999999,
10,15.0,
10,29.5,
10,147.9,
10,63.11,
10,4.0,
10,20.11,
10,7.14,
10,45.239999999999995,
10,2.94,
10,77.82,
10,6.78,
10,1.82,
10,97.59999999999998,
10,1.96,
11,221.7,
11,17.2,
11,20.0,
11,46.2,
11,168.4,
11,54.49999999999999,
11,6.6,
11,35.68,
11,2.8,
11,52.08,
11,15.6,
11,0.6,
11,71.47999999999999,
11,1.8,
12,16.32,
12,3.57,
12,33.75,
12,63.29,
12,61.07,
12,11.97,
12,34.0,
12,26.75,
12,179.04,
12,56.0,
12,12.5,
12,118.28999999999999,
12,12.0,
12,179.79,
12,27.0,
12,6.5,
12,9.5,
13,4.51,
13,202.53,
13,22.57,
13,12.91,
13,5.27,
13,21.45,
13,166.01999999999998,
13,83.08000000000001,
13,11.9,
13,6.12,
13,83.08000000000001,
13,2.38,
13,83.08000000000001,
13,42.239999999999995,
13,0.98,
13,83.08,
13,1.26,
14,18.37,
14,9.6,
14,112.73999999999998,
14,46.99,
14,120.74000000000001,
14,14.219999999999999,
14,2.38,
14,13.5,
14,178.49,
14,84.97999999999999,
14,4.2,
14,14.7,
14,3.0,
14,84.98,
14,4.44,
14,84.97999999999999,
14,1.82,
14,84.97999999999999,
14,2.94,
15,8.14,
15,5.75,
15,175.95,
15,33.24,
15,18.82,
15,2.55,
15,23.57,
15,133.81,
15,96.37999999999998,
15,15.81,
15,10.03,
15,96.37999999999998,
15,3.57,
15,96.38,
15,0.85,
15,96.38,
15,1.53,
16,26.95,
16,7.9,
16,8.0,
16,216.65999999999997,
16,59.04,
16,259.65999999999997,
16,17.689999999999998,
16,2.04,
16,3.2,
16,22.0,
16,46.7,
16,214.73999999999998,
16,116.11000000000001,
16,6.24,
16,23.49,
16,6.96,
16,116.11000000000001,
16,1.68,
16,116.11000000000004,
16,0.98,
16,116.11000000000003,
16,1.26,
16,12.280000000000001,
17,9.2,
17,12.51,
17,4.05,
17,4.8,
17,207.98999999999998,
17,39.98,
17,248.99000000000004,
17,25.06,
17,1.8,
17,3.8,
17,3.0,
17,38.35,
17,116.33,
17,331.63999999999993,
17,100.89,
17,16.8,
17,28.36,
17,3.3,
17,100.88999999999999,
17,1.21,
17,100.89,
17,9.1,
17,1.2,
17,100.88999999999999,
17,0.9,
18,12.98,
18,13.9,
18,3.4,
18,11.2,
18,227.35,
18,53.59,
18,230.35000000000002,
18,26.21,
18,2.76,
18,5.4,
18,24.8,
18,49.650000000000006,
18,196.24000000000004,
18,96.88999999999999,
18,1.56,
18,23.13,
18,3.0,
18,96.88999999999999,
18,1.32,
18,96.88999999999999,
18,1.82,
18,96.88999999999999,
18,2.24,
18,9.32,
19,8.69,
19,7.9,
19,4.8,
19,181.44999999999996,
19,32.4,
19,222.45000000000002,
19,17.47,
19,4.6,
19,7.6,
19,7.6,
19,46.75,
19,168.15,
19,88.21999999999998,
19,12.1,
19,54.71,
19,5.4,
19,88.21999999999998,
19,1.32,
19,88.21999999999996,
19,31.160000000000004,
19,1.32,
19,88.21999999999997,
19,0.99,
19,20.1,
20,4.0,
20,12.6,
20,3.06,
20,11.4,
20,155.85000000000002,
20,31.45,
20,158.85000000000002,
20,19.86,
20,4.95,
20,7.6,
20,35.25,
20,180.7,
20,167.6,
20,79.10000000000001,
20,10.67,
20,20.21,
20,5.5,
20,79.1,
20,1.21,
20,79.10000000000001,
20,1.56,
20,79.1,
20,1.92,
20,19.619999999999997,
21,7.92,
21,4.08,
21,7.92,
21,45.42,
21,99.92,
21,9.96,
21,2.89,
21,17.16,
21,29.04,
21,92.12,
21,259.53999999999996,
21,109.1,
21,21.08,
21,24.610000000000003,
21,3.74,
21,109.1,
21,1.87,
21,109.1,
21,1.8,
21,109.10000000000001,
21,1.8,
21,31.97,
22,15.7,
22,9.0,
22,3.06,
22,12.8,
22,170.9,
22,37.68,
22,210.9,
22,16.259999999999998,
22,1.53,
22,7.6,
22,33.9,
22,185.57999999999998,
22,245.0,
22,81.97,
22,12.6,
22,43.199999999999996,
22,3.63,
22,81.97,
22,1.21,
22,81.97,
22,23.61,
22,1.3,
22,81.97,
22,1.9,
22,14.809999999999999,
23,5.83,
23,4.9,
23,3.4,
23,4.8,
23,161.93000000000004,
23,24.990000000000002,
23,210.93000000000006,
23,12.92,
23,2.9,
23,11.6,
23,7.6,
23,32.25,
23,108.24,
23,88.11000000000001,
23,5.3,
23,35.13999999999999,
23,6.0,
23,88.10999999999999,
23,2.88,
23,88.10999999999999,
23,19.990000000000002,
23,88.10999999999999,
23,0.99,
23,9.0,
24,4.4,
24,3.8,
24,3.4,
24,4.8,
24,218.76000000000002,
24,35.660000000000004,
24,313.76000000000005,
24,11.82,
24,1.7,
24,11.0,
24,7.6,
24,50.15,
24,194.81000000000003,
24,88.71000000000001,
24,13.1,
24,48.06,
24,6.12,
24,88.71000000000001,
24,1.32,
24,88.71,
24,25.769999999999996,
24,1.43,
24,88.70999999999998,
24,0.99,
24,17.6,
25,4.8,
25,6.49,
25,3.74,
25,6.0,
25,252.15000000000003,
25,28.43,
25,16.35,
25,1.87,
25,6.25,
25,9.5,
25,32.64,
25,150.07,
25,85.46,
25,13.64,
25,47.28,
25,3.5,
25,85.46000000000001,
25,2.38,
25,85.46,
25,31.900000000000002,
25,1.56,
25,85.46,
25,2.28,
25,16.51,
26,4.4,
26,4.3,
26,7.9,
26,4.8,
26,184.53000000000003,
26,32.96,
26,276.5300000000001,
26,22.32,
26,1.7,
26,6.0,
26,7.6,
26,53.4,
26,179.36,
26,85.48,
26,7.1,
26,45.00000000000001,
26,6.0,
26,85.47999999999999,
26,1.68,
26,85.47999999999999,
26,14.219999999999999,
26,0.88,
26,85.47999999999999,
26,0.99,
26,9.6,
27,4.4,
27,5.9,
27,3.4,
27,14.25,
27,218.82000000000005,
27,40.26,
27,19.419999999999998,
27,1.7,
27,0.75,
27,9.5,
27,35.39,
27,189.65000000000003,
27,148.43000000000004,
27,105.51000000000003,
27,8.9,
27,40.25,
27,3.0,
27,105.51,
27,1.32,
27,105.51,
27,23.060000000000002,
27,1.65,
27,105.51,
27,1.76,
27,11.4,
28,4.4,
28,3.8,
28,3.4,
28,4.8,
28,191.04000000000005,
28,37.83,
28,283.04,
28,16.99,
28,1.7,
28,9.2,
28,15.2,
28,45.45,
28,172.27999999999997,
28,88.94,
28,8.9,
28,44.269999999999996,
28,3.0,
28,88.94,
28,2.04,
28,88.94,
28,16.130000000000003,
28,0.99,
28,88.94,
28,0.99,
28,11.4,
29,13.2,
29,7.31,
29,5.78,
29,10.0,
29,212.48999999999998,
29,79.54,
29,27.09,
29,3.48,
29,9.5,
29,40.95,
29,171.48999999999998,
29,53.089999999999996,
29,6.36,
29,72.29,
29,9.0,
29,146.63000000000002,
29,2.75,
29,172.38000000000002,
29,22.54,
29,3.25,
29,3.5,
29,10.84,
30,4.4,
30,8.5,
30,5.6,
30,4.8,
30,161.56000000000003,
30,33.32,
30,195.56000000000006,
30,22.68,
30,1.7,
30,10.0,
30,7.6,
30,30.65,
30,152.97,
30,78.58999999999999,
30,8.9,
30,28.380000000000003,
30,3.0,
30,78.59,
30,1.32,
30,78.59,
30,17.79,
30,1.65,
30,78.59,
30,0.99,
30,11.4,
31,4.4,
31,3.8,
31,3.4,
31,4.8,
31,214.86,
31,24.0,
31,225.86000000000004,
31,13.360000000000001,
31,1.7,
31,5.0,
31,12.6,
31,51.9,
31,113.89999999999999,
31,75.29,
31,5.3,
31,39.9,
31,3.6,
31,75.28999999999999,
31,1.32,
31,75.28999999999999,
31,13.86,
31,1.76,
31,75.28999999999999,
31,0.55,
31,7.8,
32,4.8,
32,12.65,
32,3.74,
32,8.0,
32,276.90000000000003,
32,33.510000000000005,
32,21.43,
32,2.53,
32,6.25,
32,9.5,
32,48.83,
32,127.33999999999999,
32,82.77,
32,7.81,
32,42.56,
32,3.5,
32,82.77000000000001,
32,1.54,
32,82.77000000000001,
32,28.02,
32,1.8,
32,82.77000000000001,
32,1.08,
32,13.59,
33,4.0,
33,3.87,
33,3.06,
33,4.8,
33,154.08,
33,24.59,
33,197.08,
33,11.13,
33,1.53,
33,0.6,
33,7.6,
33,42.5,
33,124.09,
33,100.58000000000001,
33,60.949999999999996,
33,8.01,
33,34.83,
33,2.75,
33,60.949999999999996,
33,1.21,
33,60.949999999999996,
33,15.120000000000001,
33,1.8,
33,60.949999999999996,
33,0.9,
33,10.219999999999999,
34,4.4,
34,2.7,
34,3.4,
34,13.5,
34,206.59999999999997,
34,26.98,
34,12.26,
34,2.5,
34,11.0,
34,9.5,
34,51.82,
34,204.79999999999998,
34,184.77999999999997,
34,84.25999999999999,
34,8.9,
34,33.21,
34,3.0,
34,84.25999999999999,
34,1.32,
34,84.25999999999999,
34,22.62,
34,1.98,
34,84.26,
34,0.99,
34,14.4,
35,4.4,
35,1.6,
35,7.9,
35,4.8,
35,171.96,
35,29.380000000000003,
35,232.95999999999998,
35,18.740000000000002,
35,3.4,
35,8.2,
35,12.6,
35,41.85,
35,140.23,
35,89.76999999999998,
35,10.7,
35,48.989999999999995,
35,4.92,
35,89.76999999999998,
35,1.32,
35,89.76999999999998,
35,21.96,
35,1.32,
35,89.77,
35,0.99,
35,14.899999999999999,
36,4.8,
36,4.73,
36,3.74,
36,13.5,
36,247.07000000000008,
