  0,   262,     7,     0
  1,   255,    63,     7
  2,   261,   172,    70
  3,   273,   199,   242
  4,   252,   200,   441
  5,   268,   217,   641
  6,   263,   200,   858
  7,   253,   214,  1058
  8,   256,   200,  1272
  9,   249,   240,  1472
 10,   288,   201,  1712
 11,   243,   217,  1913
 12,   264,   204,  2130
 13,   237,   224,  2334
 14,   229,   220,  2558
 15,   239,   174,  2778
 16,   236,   206,  2952
 17,   212,   180,  3158
 18,   234,   188,  3338
 19,   226,   181,  3526
 20,   227,   138,  3707
 21,   230,   220,  3845
 22,   241,   203,  4065
 23,   235,   169,  4268
 24,   215,   168,  4437
 25,   211,   176,  4605
 26,   221,   223,  4781
 27,   237,   177,  5004
 28,   216,   172,  5181
 29,   203,   150,  5353
 30,   158,   189,  5503
 31,   173,   175,  5692
 32,   194,   198,  5867
 33,   240,   161,  6065
 34,   209,   205,  6226
 35,   215,   216,  6431
 36,   212,   194,  6647
 37,   194,   175,  6841
 38,   178,   167,  7016
 39,   229,   216,  7183
 40,   202,   153,  7399
 41,   181,   170,  7552
 42,   188,   213,  7722
 43,   188,   195,  7935
 44,   180,   205,  8130
 45,   216,   195,  8335
 46,   173,   181,  8530
 47,   215,   184,  8711
 48,   194,   207,  8895
 49,   207,   180,  9102
 50,   202,   193,  9282
 51,   240,   186,  9475
 52,   187,   186,  9661
 53,   177,   195,  9847
 54,   178,   215, 10042
 55,   176,   209, 10257
 56,   194,   199, 10466
 57,   241,   217, 10665
 58,   212,   201, 10882
 59,   195,   185, 11083
 60,   178,   163, 11268
 61,   151,   172, 11431
 62,   179,   159, 11603
 63,   196,   180, 11762
 64,   208,   175, 11942
 65,   161,   155, 12117
 66,   139,   157, 12272
 67,   170,   210, 12429
 68,   226,   199, 12639
 69,   214,   214, 12838
 70,   191,   197, 13052
 71,   213,   207, 13249
 72,   219,   197, 13456
 73,   168,   159, 13653
 74,   183,   170, 13812
 75,   173,   171, 13982
 76,   189,   168, 14153
 77,   201,   208, 14321
 78,   193,   214, 14529
 79,   238,   208, 14743
 80,    12,     9, 14951
totals:
entered: 16986
arrived: 14960
avg in-simulation duration: 619.4613636363637
