  0,   259,    12,     0
  1,   259,    70,    12
  2,   261,   158,    82
  3,   263,   198,   240
  4,   267,   202,   438
  5,   271,   222,   640
  6,   270,   229,   862
  7,   253,   233,  1091
  8,   250,   235,  1324
  9,   250,   240,  1559
 10,   245,   226,  1799
 11,   242,   226,  2025
 12,   238,   215,  2251
 13,   236,   215,  2466
 14,   225,   248,  2681
 15,   249,   241,  2929
 16,   229,   246,  3170
 17,   234,   245,  3416
 18,   243,   216,  3661
 19,   234,   270,  3877
 20,   242,   227,  4147
 21,   245,   217,  4374
 22,   238,   217,  4591
 23,   236,   221,  4808
 24,   238,   232,  5029
 25,   230,   242,  5261
 26,   230,   233,  5503
 27,   232,   219,  5736
 28,   229,   234,  5955
 29,   222,   244,  6189
 30,   225,   206,  6433
 31,   226,   251,  6639
 32,   221,   244,  6890
 33,   243,   232,  7134
 34,   241,   221,  7366
 35,   247,   209,  7587
 36,   252,   258,  7796
 37,   246,   264,  8054
 38,   257,   230,  8318
 39,   231,   216,  8548
 40,   234,   225,  8764
 41,   225,   231,  8989
 42,   228,   257,  9220
 43,   227,   253,  9477
 44,   246,   228,  9730
 45,   222,   238,  9958
 46,   260,   235, 10196
 47,   263,   247, 10431
 48,   271,   248, 10678
 49,   276,   257, 10926
 50,   283,   234, 11183
 51,   275,   257, 11417
 52,   268,   251, 11674
 53,   256,   236, 11925
 54,   241,   223, 12161
 55,   253,   236, 12384
 56,   251,   229, 12620
 57,   228,   253, 12849
 58,   240,   226, 13102
 59,   217,   277, 13328
 60,   226,   271, 13605
 61,   228,   253, 13876
 62,   239,   237, 14129
 63,   248,   230, 14366
 64,   278,   257, 14596
 65,   262,   251, 14853
 66,   277,   248, 15104
 67,   290,   259, 15352
 68,   269,   241, 15611
 69,   272,   282, 15852
 70,   243,   283, 16134
 71,   249,   247, 16417
 72,   262,   250, 16664
 73,   252,   264, 16914
 74,   239,   264, 17178
 75,   220,   246, 17442
 76,   227,   254, 17688
 77,   235,   248, 17942
 78,   247,   225, 18190
 79,   253,   249, 18415
 80,    17,     4, 18664
totals:
entered: 19706
arrived: 18668
avg in-simulation duration: 330.51805228197986
